TAZ12,Lon,Lat,i,value,year,dailyCapacity,hourlyCapacity,cost
"4144",-118.149866217447,33.9424511368631,"9","1","2050","15000","1080",12624651
"4177",-118.070568118853,34.0135623885268,"10","1","2050","20000","2160",16258879
"4195",-117.991687166061,34.0715155897052,"10","2","2050","20000","2160",16258879
"4196",-118.008870182342,34.0397828635632,"10","1","2050","20000","2160",16258879
"4220",-118.31314265128,34.0183227084892,"10","1","2050","20000","2160",16258879
"4277",-118.180785742523,33.9440640349565,"10","7","2050","20000","2160",16258879
"4409",-118.474762407675,34.0271199868097,"10","1","2050","20000","2160",16258879
"4414",-118.47489790918,34.0379824378669,"10","1","2050","20000","2160",16258879
"4442",-118.424609271751,34.0036921480552,"10","1","2050","20000","2160",16258879
"4547",-118.373885250537,33.9540321067406,"10","5","2050","20000","2160",16258879
"4578",-118.387210437507,33.9200987398158,"10","1","2050","20000","2160",16258879
"4611",-118.238351575669,33.7849832848746,"10","1","2050","20000","2160",16258879
"4618",-118.243695806709,33.8119855121409,"10","3","2050","20000","2160",16258879
"4619",-118.217255493684,33.7602978104071,"10","2","2050","20000","2160",16258879
"4622",-118.23638607237,33.8346288189,"10","4","2050","20000","2160",16258879
"4623",-118.24940680137,33.8414074097635,"10","2","2050","20000","2160",16258879
"4723",-118.154792327366,33.8371041842585,"10","1","2050","20000","2160",16258879
"4734",-118.193389135193,33.8007026820896,"10","1","2050","20000","2160",16258879
"4838",-118.019352448395,33.8838019547214,"10","4","2050","20000","2160",16258879
"4856",-118.140714603077,33.9258359202865,"10","1","2050","20000","2160",16258879
"4900",-117.967230969823,34.1139545886442,"10","1","2050","20000","2160",16258879
"4916",-117.938110012158,34.0621470608439,"10","2","2050","20000","2160",16258879
"5004",-117.834299997404,34.1179268277755,"10","1","2050","20000","2160",16258879
"5050",-117.716407681063,34.1144825988642,"10","1","2050","20000","2160",16258879
"5055",-117.759220651964,34.0827648185871,"10","1","2050","20000","2160",16258879
"5101",-117.283558694141,35.3859426272637,"10","14","2050","20000","2160",16258879
"5110",-117.123059494058,34.9397787534851,"10","13","2050","20000","2160",16258879
"5111",-116.882461709058,34.9792277469684,"10","7","2050","20000","2160",16258879
"5112",-117.113520595191,34.830769641215,"10","13","2050","20000","2160",16258879
"5113",-117.217974865666,34.4490955194128,"10","1","2050","20000","2160",16258879
"5118",-117.21700641523,34.5428068724656,"10","2","2050","20000","2160",16258879
"5122",-117.335899977059,34.5154790900896,"10","1","2050","20000","2160",16258879
"5129",-117.347502587865,34.4391281999355,"10","1","2050","20000","2160",16258879
"5130",-117.321093516637,34.4603138349778,"10","1","2050","20000","2160",16258879
"5132",-117.267477260627,34.4285743195631,"9","1","2050","15000","1080",12624651
"5134",-117.359304939809,34.3968016479881,"10","1","2050","20000","2160",16258879
"5135",-117.334056447912,34.3489865077107,"10","3","2050","20000","2160",16258879
"5138",-115.46865474482,34.9341607638801,"10","6","2050","20000","2160",16258879
"5139",-115.854705571636,35.3999329883185,"10","3","2050","20000","2160",16258879
"5140",-116.600165334143,35.4378697094107,"10","2","2050","20000","2160",16258879
"5141",-116.137891741266,34.4587286968299,"10","2","2050","20000","2160",16258879
"5142",-116.243848776799,34.0792339816679,"10","1","2050","20000","2160",16258879
"5144",-116.597547636965,34.3658095836312,"10","1","2050","20000","2160",16258879
"5146",-115.873072280476,34.1547120022446,"10","1","2050","20000","2160",16258879
"5147",-116.072710165334,34.1753789256986,"10","2","2050","20000","2160",16258879
"5148",-114.802781067676,34.5052103801359,"10","3","2050","20000","2160",16258879
"5152",-117.192045025975,34.205965115396,"10","1","2050","20000","2160",16258879
"5157",-116.864603238637,34.1396883625477,"10","1","2050","20000","2160",16258879
"5158",-117.382061424215,34.8071658056363,"10","1","2050","20000","2160",16258879
"5160",-116.993017791236,34.6370083569501,"10","1","2050","20000","2160",16258879
"5162",-117.076084738686,34.0110264841428,"10","2","2050","20000","2160",16258879
"5183",-117.367941973897,34.4115944500425,"10","1","2050","20000","2160",16258879
"5194",-115.44571870322,34.2568403214839,"10","1","2050","20000","2160",16258879
"5195",-116.440648697204,34.8449949462717,"10","38","2050","20000","2160",16258879
"5199",-117.563291588792,34.3424727961093,"10","1","2050","20000","2160",16258879
"5205",-117.703352050553,33.9709326478646,"10","1","2050","20000","2160",16258879
"5206",-117.695642494353,33.9286025685133,"10","5","2050","20000","2160",16258879
"5206",-117.695642494353,33.9286025685133,"9","1","2050","15000","1080",12624651
"5260",-117.601417955965,33.9971175761994,"10","1","2050","20000","2160",16258879
"5273",-117.521284900962,34.1233616518377,"10","1","2050","20000","2160",16258879
"5310",-117.471075966127,34.0564816055619,"10","1","2050","20000","2160",16258879
"5317",-117.394377230289,34.182499704916,"10","1","2050","20000","2160",16258879
"5325",-117.42674439696,34.0718924910769,"9","1","2050","15000","1080",12624651
"5325",-117.42674439696,34.0718924910769,"10","1","2050","20000","2160",16258879
"5334",-117.389844553112,34.0729423750035,"10","3","2050","20000","2160",16258879
"5359",-117.314304194414,34.0973793252694,"10","1","2050","20000","2160",16258879
"5393",-117.216642308396,34.0816963332889,"10","1","2050","20000","2160",16258879
"5400",-117.354765575909,33.9895701669422,"10","1","2050","20000","2160",16258879
"5409",-117.36194643488,33.9200509145491,"10","1","2050","20000","2160",16258879
"5446",-117.571879150711,33.9040969382732,"10","2","2050","20000","2160",16258879
"5447",-117.596354374169,33.9087360579638,"10","1","2050","20000","2160",16258879
"5464",-117.551210947831,33.870922324601,"10","1","2050","20000","2160",16258879
"5469",-117.60241064713,33.8525228270467,"10","1","2050","20000","2160",16258879
"5482",-117.316643084454,33.9435571480455,"10","1","2050","20000","2160",16258879
"5517",-117.166368413146,33.7191299192946,"10","2","2050","20000","2160",16258879
"5518",-117.080954164234,33.7222011432295,"10","1","2050","20000","2160",16258879
"5519",-117.252972856239,33.7439927095414,"10","1","2050","20000","2160",16258879
"5520",-117.309703568307,33.745253422608,"10","1","2050","20000","2160",16258879
"5523",-117.405570245519,33.5757245908217,"10","3","2050","20000","2160",16258879
"5528",-117.045853160991,33.5212297976675,"10","1","2050","20000","2160",16258879
"5538",-117.243355342857,33.6224676902574,"10","2","2050","20000","2160",16258879
"5544",-117.156134932514,33.5670024218453,"10","1","2050","20000","2160",16258879
"5556",-117.187677620967,33.5412388608764,"10","1","2050","20000","2160",16258879
"5560",-117.204001031173,33.9455374891184,"10","1","2050","20000","2160",16258879
"5574",-116.994496094995,33.8258820370429,"10","1","2050","20000","2160",16258879
"5579",-117.250061808725,33.8029495454304,"10","1","2050","20000","2160",16258879
"5581",-117.408608099531,33.7795143210514,"10","2","2050","20000","2160",16258879
"5586",-117.194222586059,33.9066418025949,"10","1","2050","20000","2160",16258879
"5594",-117.229800384144,33.9434959165952,"10","2","2050","20000","2160",16258879
"5600",-115.604774591728,33.2376659836729,"10","1","2050","20000","2160",16258879
"5601",-115.414596307799,32.9907854099583,"10","4","2050","20000","2160",16258879
"5603",-115.534844865931,32.9860611303365,"10","2","2050","20000","2160",16258879
"5604",-115.360597357956,32.8215996816036,"10","2","2050","20000","2160",16258879
"5606",-115.494774721382,32.799969695994,"10","1","2050","20000","2160",16258879
"5608",-115.514665579619,32.749374746786,"10","3","2050","20000","2160",16258879
"5609",-115.55400083667,32.7825114569184,"10","1","2050","20000","2160",16258879
"5611",-115.588680376206,32.6912774472057,"10","1","2050","20000","2160",16258879
"5614",-114.998545332192,33.0746190033165,"10","4","2050","20000","2160",16258879
"5615",-115.87060216784,33.1596630043049,"10","1","2050","20000","2160",16258879
"5616",-115.55557898055,32.867767084839,"10","1","2050","20000","2160",16258879
"5621",-116.43456879401,33.699351882628,"10","6","2050","20000","2160",16258879
"5624",-117.091200707386,33.9730684088259,"10","2","2050","20000","2160",16258879
"5630",-116.916274466982,33.9814883370345,"10","1","2050","20000","2160",16258879
"5631",-116.973334797834,33.9409440471268,"10","1","2050","20000","2160",16258879
"5633",-116.878824818914,33.9327189381839,"10","1","2050","20000","2160",16258879
"5634",-116.928800870507,33.936874692539,"10","1","2050","20000","2160",16258879
"5636",-116.764300994005,33.6302219056992,"10","6","2050","20000","2160",16258879
"5637",-116.66583871516,33.4876761356689,"6","1","2050","5000","648",5947404.11
"5653",-116.223289641935,33.6975930572613,"10","1","2050","20000","2160",16258879
"5657",-116.246893707465,33.7934632392695,"10","1","2050","20000","2160",16258879
"5661",-116.150325053454,33.6868157346315,"10","1","2050","20000","2160",16258879
"5664",-115.880472974366,33.5026154009068,"10","1","2050","20000","2160",16258879
"5665",-116.152827890945,33.5265770951924,"10","1","2050","20000","2160",16258879
"5668",-115.582296891338,33.8812406589577,"10","7","2050","20000","2160",16258879
"5669",-114.653336374328,33.5361198240549,"10","9","2050","20000","2160",16258879
"5670",-114.56033776347,33.661220341718,"10","1","2050","20000","2160",16258879
"5671",-116.393483927851,33.7893871195965,"10","1","2050","20000","2160",16258879
"5675",-116.338604792653,33.7955264133332,"10","1","2050","20000","2160",16258879
"5680",-115.903636499254,33.7283287638992,"10","2","2050","20000","2160",16258879
"5681",-114.738447232203,33.8118437542552,"10","2","2050","20000","2160",16258879
"5690",-116.381230603072,33.8766031793357,"10","1","2050","20000","2160",16258879
"5692",-116.120301252693,33.6390747527975,"10","1","2050","20000","2160",16258879
"5693",-115.151865509688,33.7252445010949,"10","1","2050","20000","2160",16258879
"5698",-116.974842913794,33.4512681676457,"10","1","2050","20000","2160",16258879
"5706",-117.887688190255,33.8074507054847,"10","1","2050","20000","2160",16258879
"5734",-117.852848334469,33.8371998015635,"10","1","2050","20000","2160",16258879
"5738",-117.825502311614,33.8068456488238,"10","1","2050","20000","2160",16258879
"5766",-117.853215932131,33.8778192521795,"10","1","2050","20000","2160",16258879
"5770",-117.87120419417,33.885783788364,"10","1","2050","20000","2160",16258879
"5772",-117.807246735346,33.7978922321526,"10","1","2050","20000","2160",16258879
"5773",-117.78535620571,33.8017471092657,"10","1","2050","20000","2160",16258879
"5785",-117.771400838312,33.8785878396475,"10","1","2050","20000","2160",16258879
"5786",-117.812476652612,33.9225923339992,"10","1","2050","20000","2160",16258879
"5792",-117.810472064258,33.8173061745093,"10","1","2050","20000","2160",16258879
"5795",-117.771040200284,33.8346128802155,"10","1","2050","20000","2160",16258879
"5800",-117.968106807783,33.6465243097135,"10","1","2050","20000","2160",16258879
"5805",-117.98977211796,33.7409210603358,"10","1","2050","20000","2160",16258879
"5844",-117.981095058206,33.7141672132698,"10","4","2050","20000","2160",16258879
"5878",-118.019452083323,33.8171949653672,"10","1","2050","20000","2160",16258879
"5900",-117.783272033275,33.6034891603085,"10","1","2050","20000","2160",16258879
"5905",-117.887118193981,33.6602435519348,"10","1","2050","20000","2160",16258879
"5908",-117.867245707009,33.6321747224337,"10","1","2050","20000","2160",16258879
"5917",-117.899198800745,33.6286749604933,"10","1","2050","20000","2160",16258879
"5920",-117.813218159439,33.6894900624441,"10","1","2050","20000","2160",16258879
"5921",-117.795151306527,33.7086307203003,"10","4","2050","20000","2160",16258879
"5924",-117.825160887798,33.6777366662481,"10","1","2050","20000","2160",16258879
"5926",-117.775041059615,33.6725087926836,"10","1","2050","20000","2160",16258879
"5930",-117.686700929889,33.7124514217106,"10","1","2050","20000","2160",16258879
"5946",-117.891032348744,33.7003776801501,"10","1","2050","20000","2160",16258879
"6004",-117.644974093715,33.4833020729424,"10","1","2050","20000","2160",16258879
"6010",-117.666309759839,33.506807320275,"10","1","2050","20000","2160",16258879
"6012",-117.706945878182,33.5133597164491,"10","1","2050","20000","2160",16258879
"6013",-117.68849266162,33.5277679597808,"10","1","2050","20000","2160",16258879
"6019",-117.685322694508,33.6091555429137,"10","1","2050","20000","2160",16258879
"6023",-117.653235850327,33.6378640885807,"10","1","2050","20000","2160",16258879
"6024",-117.662954886583,33.6427734964305,"10","1","2050","20000","2160",16258879
"6027",-117.590305867684,33.6144630809822,"10","1","2050","20000","2160",16258879
"6030",-117.631001588409,33.6343363698929,"10","1","2050","20000","2160",16258879
"6099",-116.335421019885,33.5106594151111,"10","1","2050","20000","2160",16258879
"6100",-116.290432218708,33.1160252774371,"10","1","2050","20000","2160",16258879
"6101",-116.438925962994,32.7034492318799,"10","1","2050","20000","2160",16258879
"6102",-116.704173911736,33.2411454996252,"10","2","2050","20000","2160",16258879
"6103",-116.61276263855,32.9282298791602,"7","1","2050","7500","648",7781636
"6103",-116.61276263855,32.9282298791602,"10","1","2050","20000","2160",16258879
"6104",-116.938732911318,32.9046391633947,"10","1","2050","20000","2160",16258879
"6105",-116.840835698964,32.9160094927722,"10","2","2050","20000","2160",16258879
"6108",-116.926834712467,33.2651742517746,"10","1","2050","20000","2160",16258879
"6113",-116.911155804724,32.980644867794,"9","1","2050","15000","1080",12624651
"6120",-117.096971394511,33.356934679093,"10","1","2050","20000","2160",16258879
"6133",-116.793658740018,32.6693964691174,"10","1","2050","20000","2160",16258879
"6136",-116.900866675007,32.7236685351833,"10","1","2050","20000","2160",16258879
"6201",-117.353555216783,33.458524117357,"10","1","2050","20000","2160",16258879
"6202",-117.103494010716,33.1227941377949,"10","1","2050","20000","2160",16258879
"6205",-117.274662315425,33.2706453581687,"10","1","2050","20000","2160",16258879
"6211",-117.084424617555,33.1030880057636,"10","1","2050","20000","2160",16258879
"6237",-117.31882389408,33.1919728750894,"10","2","2050","20000","2160",16258879
"6240",-117.361255800851,33.2127702189716,"10","1","2050","20000","2160",16258879
"6252",-117.250695191984,33.2451543742708,"10","1","2050","20000","2160",16258879
"6256",-117.273913609269,33.2287718676721,"10","1","2050","20000","2160",16258879
"6264",-117.255227004675,33.1862084407157,"10","2","2050","20000","2160",16258879
"6292",-117.148701910169,33.1112122762665,"10","1","2050","20000","2160",16258879
"6354",-117.21568178374,32.8886930182561,"10","1","2050","20000","2160",16258879
"6382",-117.258451941201,32.9624979137834,"10","1","2050","20000","2160",16258879
"6390",-117.192303093249,33.0331613611319,"10","2","2050","20000","2160",16258879
"6412",-117.140039051196,32.6940053386646,"10","1","2050","20000","2160",16258879
"6518",-117.036648189057,32.7733154243274,"10","8","2050","20000","2160",16258879
"6527",-116.970996549164,32.8111297338056,"10","1","2050","20000","2160",16258879
"6532",-116.955430962992,32.8220794324128,"10","1","2050","20000","2160",16258879
"6561",-116.972416936302,32.7148468668414,"10","1","2050","20000","2160",16258879
"6566",-117.019984949663,32.7067469438359,"10","1","2050","20000","2160",16258879
"6567",-117.083575901378,32.7338692093182,"10","1","2050","20000","2160",16258879
"6569",-117.066693714794,32.7397165456612,"10","1","2050","20000","2160",16258879
"6577",-117.019567521822,32.7249964951613,"10","1","2050","20000","2160",16258879
"6578",-117.006051254231,32.7277665306242,"10","1","2050","20000","2160",16258879
"6583",-117.038749922898,32.7623050002613,"10","1","2050","20000","2160",16258879
"6604",-117.04892677177,32.6348713558503,"10","1","2050","20000","2160",16258879
"6642",-117.045311455879,32.6073770994455,"10","1","2050","20000","2160",16258879
"6826",-117.931211830935,33.7100649389646,"10","1","2050","20000","2160",16258879
"6834",-117.22018008027,33.9090280265404,"10","1","2050","20000","2160",16258879
"6835",-117.77005268919,33.7059898123222,"10","1","2050","20000","2160",16258879
"6836",-115.92625092292,32.815208160556,"10","1","2050","20000","2160",16258879
"6840",-117.186547471919,33.4704680364394,"10","2","2050","20000","2160",16258879
"6906",-117.122195219627,32.8271397888933,"10","1","2050","20000","2160",16258879
