TAZ12,Lon,Lat,fueling,year
"906",-122.7834662554,38.1630636588719,500,"2035"
"935",-122.497077312202,37.9559523409793,5000,"2035"
"983",-122.54672852134,38.2190105926224,1500,"2035"
"1210",-122.414118649336,37.5345521215456,5646.44711724119,"2035"
"1283",-122.299910594892,37.2903668424745,1000,"2035"
"1314",-121.819115151108,37.8322896653234,500,"2035"
"1319",-122.153272293955,38.0162324480831,1405.62042297797,"2035"
"1365",-121.632263702073,37.8819063487158,9103.32224644671,"2035"
"1480",-122.308439123972,37.8015331211233,10000,"2035"
"1610",-121.865077585008,37.6969335251868,14974.3986018595,"2035"
"1612",-122.00782994373,37.5176063748267,13318.6257488675,"2035"
"1672",-121.989909283744,37.6501706443344,1500,"2035"
"1791",-122.121528989265,37.3035978363274,1000,"2035"
"1796",-121.973765460631,37.4414115045493,8671.30035355701,"2035"
"1850",-121.89986419762,37.3462081373769,3942.12106190201,"2035"
"1937",-121.692677183537,37.0552379554198,6622.53510287307,"2035"
"1944",-121.515854373978,37.2357884174404,500,"2035"
"2003",-121.182289943771,37.9347984749818,20000,"2035"
"2019",-121.306721892897,37.9070416638204,1500,"2035"
"2114",-121.453225587472,37.6113436116689,500,"2035"
"2119",-121.077666676359,38.1160988621884,500,"2035"
"2122",-121.213775859586,37.9900358112449,20000,"2035"
"2127",-121.114934764578,37.7551238096651,20000,"2035"
"2133",-121.458026689971,37.921840478373,15000,"2035"
"2208",-121.311387632705,37.4888211038607,500.000000002,"2035"
"2215",-120.88971210717,37.5082736556468,20000,"2035"
"2224",-120.609430876517,37.6492521727898,20000,"2035"
"2310",-120.645877326591,37.1783649815002,14951.4998155865,"2035"
"2311",-120.903713397097,37.205457186913,3000,"2035"
"2323",-120.805122052661,37.3389480741047,500,"2035"
